Cannot {0} {1} {2} without any negative outstanding invoice,Không thể {0} {1} {2} khi không có hóa đơn công nợ âm
Capital Equipments,Thiết bị vốn
Capital Stock,Tồn kho vốn
Capital Work in Progress,Chi phí đầu tư xây dựng dở dang
Cart,Giỏ hàng
Cart is Empty,Giỏ hàng trống
Case No(s) already in use. Try from Case No {0},Số vụ việc đã được sử dụng. Thử từ Số vụ việc {0}
Cash,Tiền mặt
Cash Flow Statement,Báo cáo Lưu chuyển tiền tệ
Cash Flow from Financing,Dòng tiền từ Hoạt động tài chính
Cash Flow from Investing,Dòng tiền từ Hoạt động đầu tư
Cash Flow from Operations,Dòng tiền từ Hoạt động kinh doanh
Cash In Hand,Tiền mặt tại quỹ
Cash or Bank Account is mandatory for making payment entry,Bắt buộc phải chọn Tài khoản Tiền mặt hoặc Ngân hàng khi lập chứng từ thanh toán
Cashier Closing,Chốt ca thu ngân
Category,Danh mục
Category Name,Tên danh mục
Caution,Cảnh báo
Central Tax,Thuế Trung ương
Certification,Chứng nhận
Cess,Thuế Cess
Change Amount,Thay đổi số tiền
Change Item Code,Thay đổi mã mặt hàng
Change Release Date,Thay đổi ngày phát hành
Change Template Code,Thay đổi mã mẫu
Changing Customer Group for the selected Customer is not allowed.,Không cho phép thay đổi Nhóm khách hàng cho Khách hàng đã chọn
Chapter,Chương
Chapter information.,Thông tin chương
Charge of type 'Actual' in row {0} cannot be included in Item Rate,Khoản phí loại “Thực tế” tại dòng {0} không thể tính vào Đơn giá mặt hàng
Chargeble,Có thể tính phí
Charges are updated in Purchase Receipt against each item,Phí được cập nhật trong Phiếu nhập mua cho từng mặt hàng
"Charges will be distributed proportionately based on item qty or amount, as per your selection",Phí sẽ được phân bổ theo tỷ lệ dựa trên số lượng hoặc giá trị mặt hàng theo lựa chọn của bạn
Chart of Cost Centers,Sơ đồ Trung tâm chi phí
Check all,Chọn tất cả
Checkout,Thanh toán
Chemical,Hóa chất
Cheque,Séc
Cheque/Reference No,Số Séc / Tham chiếu
Cheques Required,Yêu cầu séc
Cheques and Deposits incorrectly cleared,Séc và tiền gửi được đối soát không chính xác
Child Task exists for this Task. You can not delete this Task.,Tồn tại Công việc con cho Công việc này. Không thể xóa Công việc
Child nodes can be only created under 'Group' type nodes,Chỉ có thể tạo nút con dưới nút loại “Nhóm”
Child warehouse exists for this warehouse. You can not delete this warehouse.,Tồn tại kho con cho kho này. Không thể xóa kho
Circular Reference Error,Lỗi tham chiếu vòng
City,Thành phố
City/Town,Thành phố / Thị trấn
Clay,Đất sét
Clear filters,Xóa bộ lọc
Clear values,Xóa giá trị
Clearance Date,Ngày đối soát
Clearance Date not mentioned,Chưa nhập Ngày thông quan
Clearance Date updated,Ngày thông quan đã được cập nhật
Client,Khách hàng
Client ID,Mã khách hàng
Client Secret,Khóa bí mật khách hàng
Clinical Procedure,Thủ thuật lâm sàng
Clinical Procedure Template,Mẫu thủ thuật lâm sàng
Close Balance Sheet and book Profit or Loss.,Đóng Bảng cân đối kế toán và hạch toán Lãi/Lỗ
Close Loan,Đóng khoản vay
Close the POS,Đóng POS
Closed,Đã đóng
Closed order cannot be cancelled. Unclose to cancel.,Đơn hàng đã đóng không thể hủy. Mở lại để hủy
Closing (Cr),Số dư cuối kỳ (Có)
Closing (Dr),Số dư cuối kỳ (Nợ)
Closing (Opening + Total),Số dư cuối kỳ (Mở đầu + Phát sinh)
Closing Account {0} must be of type Liability / Equity,Tài khoản kết chuyển {0} phải thuộc loại Nợ phải trả / Vốn chủ sở hữu
Closing Balance,Số dư cuối kỳ
Code,Mã
Collapse All,Thu gọn tất cả
Color,Màu sắc
Colour,Màu
Combined invoice portion must equal 100%,Tỷ lệ phân bổ hóa đơn gộp phải bằng 100%
Commercial,Thương mại
Commission,Hoa hồng
Commission Rate %,Tỷ lệ hoa hồng %
Commission on Sales,Hoa hồng bán hàng
Commission rate cannot be greater than 100,Tỷ lệ hoa hồng không được vượt quá 100
Community Forum,Diễn đàn cộng đồng
Company (not Customer or Supplier) master.,Danh mục Công ty (không phải Khách hàng hay Nhà cung cấp)
Company Abbreviation,Tên viết tắt Công ty
Company Abbreviation cannot have more than 5 characters,Tên viết tắt Công ty không được quá 5 ký tự
Company Name,Tên Công ty
Company Name cannot be Company,Tên Công ty không được là “Company”
Company currencies of both the companies should match for Inter Company Transactions.,Tiền tệ của hai công ty phải giống nhau đối với giao dịch nội bộ
Company is manadatory for company account,Công ty là bắt buộc đối với tài khoản công ty
Company name not same,Tên công ty không trùng khớp
Company {0} does not exist,Công ty {0} không tồn tại
Compensatory leave request days not in valid holidays,Ngày nghỉ bù không nằm trong danh sách ngày lễ hợp lệ
Complaint,Khiếu nại
Completion Date,Ngày hoàn thành
Computer,Máy tính
Condition,Điều kiện
Configure,Cấu hình
Configure {0},Cấu hình {0}
Confirmed orders from Customers.,Đơn hàng của Khách hàng đã được xác nhận
Connect Amazon with ERPNext,Kết nối Amazon với ERPNext
Connect Shopify with ERPNext,Kết nối Shopify với ERPNext
Connect to Quickbooks,Kết nối QuickBooks
Connected to QuickBooks,Đã kết nối QuickBooks
Connecting to QuickBooks,Đang kết nối QuickBooks
Consultation,Tư vấn
Consultations,Các buổi tư vấn
Consulting,Tư vấn 
Consumable,Vật tư tiêu hao
Consumed,Đã tiêu thụ
Consumed Amount,Giá trị đã tiêu thụ
Consumed Qty,Số lượng đã tiêu thụ
Consumer Products,Hàng tiêu dùng
Contact,Liên hệ
Contact Us,Liên hệ với chúng tôi
Content,Nội dung
Content Masters,Danh mục nội dung
Content Type,Loại nội dung
Continue Configuration,Tiếp tục cấu hình
Contract,Hợp đồng
Contract End Date must be greater than Date of Joining,Ngày kết thúc hợp đồng phải lớn hơn ngày vào làm
Contribution %,Tỷ lệ đóng góp %
Contribution Amount,Số tiền đóng góp
Conversion factor for default Unit of Measure must be 1 in row {0},Hệ số chuyển đổi của đơn vị đo lường mặc định phải bằng 1 tại dòng {0}
Conversion rate cannot be 0 or 1,Tỷ giá chuyển đổi không được bằng 0 hoặc 1
Convert to Non-Group,Chuyển thành không phải nhóm
Cosmetics,Mỹ phẩm
Cost Center,Trung tâm chi phí
Cost Center Number,Mã trung tâm chi phí
Cost Center and Budgeting,Trung tâm chi phí và lập ngân sách
Cost Center is required in row {0} in Taxes table for type {1},Trung tâm chi phí là bắt buộc tại dòng {0} trong bảng Thuế cho loại {1}
Cost Center with existing transactions can not be converted to group,Không thể chuyển trung tâm chi phí có phát sinh giao dịch thành nhóm
Cost Center with existing transactions can not be converted to ledger,Không thể chuyển trung tâm chi phí có phát sinh giao dịch thành sổ cái
Cost Centers,Các trung tâm chi phí
Cost Updated,Đã cập nhật chi phí
Cost as on,Chi phí tại thời điểm
Cost of Delivered Items,Chi phí của hàng đã giao
Cost of Goods Sold,Giá vốn hàng bán
Cost of Issued Items,Chi phí của hàng đã xuất
Cost of New Purchase,Chi phí mua mới
Cost of Purchased Items,Chi phí của hàng đã mua
Cost of Scrapped Asset,Chi phí của tài sản thanh lý
Cost of Sold Asset,Chi phí của tài sản đã bán
Cost of various activities,Chi phí của các hoạt động khác nhau
"Could not create Credit Note automatically, please uncheck 'Issue Credit Note' and submit again","Không thể tự động tạo Phiếu ghi có, vui lòng bỏ chọn “Phát hành Phiếu ghi có” và gửi lại"
Could not generate Secret,Không thể tạo mã bí mật
Could not retrieve information for {0}.,Không thể lấy thông tin cho {0}
Could not solve criteria score function for {0}. Make sure the formula is valid.,Không thể xử lý hàm điểm tiêu chí cho {0}. Vui lòng kiểm tra công thức hợp lệ
Could not solve weighted score function. Make sure the formula is valid.,Không thể xử lý hàm điểm có trọng số. Vui lòng kiểm tra công thức hợp lệ
Could not submit some Salary Slips,Không thể gửi một số phiếu lương
"Could not update stock, invoice contains drop shipping item.","Không thể cập nhật tồn kho, hóa đơn có mặt hàng giao thẳng"
Country wise default Address Templates,Mẫu địa chỉ mặc định theo từng quốc gia
Course Code: ,Mã khóa học:
Course Enrollment {0} does not exists,Đăng ký khóa học {0} không tồn tại
Course Schedule,Lịch học
Course: ,Khóa học:
Cr,Có
Create,Tạo
Create BOM,Tạo BOM
Create Delivery Trip,Tạo chuyến giao hàng
Create Employee,Tạo nhân viên
Create Employee Records,Tạo hồ sơ nhân viên
"Create Employee records to manage leaves, expense claims and payroll","Tạo hồ sơ nhân viên để quản lý nghỉ phép, hoàn ứng và tiền lương"
Create Fee Schedule,Tạo lịch thu học phí
Create Fees,Tạo học phí
Create Inter Company Journal Entry,Tạo bút toán liên công ty
Create Invoice,Tạo hóa đơn
Create Invoices,Tạo các hóa đơn
Create Job Card,Tạo thẻ công việc
Create Journal Entry,Tạo bút toán kế toán
Create Lead,Tạo khách hàng tiềm năng
Create Leads,Tạo danh sách khách hàng tiềm năng
Create Maintenance Visit,Tạo chuyến bảo trì
Create Material Request,Tạo yêu cầu vật tư
Create Multiple,Tạo nhiều
Create Opening Sales and Purchase Invoices,Tạo hóa đơn mua và bán đầu kỳ
Create Payment Entries,Tạo các bút toán thanh toán
Create Payment Entry,Tạo bút toán thanh toán
Create Print Format,Tạo định dạng in
Create Purchase Order,Tạo đơn mua hàng
Create Purchase Orders,Tạo các đơn mua hàng
Create Quotation,Tạo báo giá
Create Sales Invoice,Tạo hóa đơn bán hàng
Create Sales Order,Tạo đơn bán hàng
Create Sales Orders to help you plan your work and deliver on-time,Tạo các đơn bán hàng để hỗ trợ lập kế hoạch và giao đúng hạn
Create Sample Retention Stock Entry,Tạo bút toán tồn kho giữ chân mẫu
Create Student,Tạo học viên
Create Student Batch,Tạo lớp học
Create Student Groups,Tạo nhóm học viên
Create Supplier Quotation,Tạo báo giá nhà cung cấp
Create Tax Template,Tạo mẫu thuế
Create Timesheet,Tạo bảng chấm công
Create User,Tạo người dùng
Create Users,Tạo các người dùng
Create Variant,Tạo biến thể
Create Variants,Tạo các biến thể
"Create and manage daily, weekly and monthly email digests.","Tạo và quản lý email tổng hợp hằng ngày, hằng tuần và hằng tháng"
Create customer quotes,Tạo báo giá khách hàng
Create rules to restrict transactions based on values.,Tạo quy tắc hạn chế giao dịch theo giá trị
Created {0} scorecards for {1} between: ,Đã tạo {0} thẻ điểm cho {1} trong khoảng:
Creating Company and Importing Chart of Accounts,Tạo công ty và nhập sơ đồ tài khoản
Creating Fees,Đang tạo học phí
Creating student groups,Đang tạo nhóm học viên
Creating {0} Invoice,Đang tạo hóa đơn {0}
Credit,Có
Credit ({0}),Có ({0})
Credit Account,Tài khoản ghi có
Credit Balance,Số dư ghi có
Credit Card,Thẻ tín dụng
Credit Days cannot be a negative number,Số ngày tín dụng không được là số âm
Credit Limit,Hạn mức tín dụng
Credit Note,Phiếu ghi có
Credit Note Amount,Số tiền phiếu ghi có
Credit Note Issued,Đã phát hành phiếu ghi có
Credit Note {0} has been created automatically,Phiếu ghi có {0} đã được tạo tự động
Credit limit has been crossed for customer {0} ({1}/{2}),Đã vượt hạn mức tín dụng cho khách hàng {0} ({1}/{2})
Creditors,Chủ nợ
